rating_key,started,stopped,duration_minutes,user_id,username,media_type,title,parent_title,grandparent_title
10028042,1618845493,1618849093,60.0,442972,Silas7458,movie,The Doorman,,
10028038,1618803039,1618806639,60.0,442972,Silas7458,episode,Our Words Will Not Be Heard,,Law & Order: Special Victims Unit
10028037,1618799644,1618803244,60.0,442972,Silas7458,movie,Raya and the Last Dragon,,
10028033,1618784216,1618787816,60.0,442972,Silas7458,movie,Wonder Woman 1984,,
10028032,1618721156,1618724756,60.0,442972,Silas7458,episode,Anne,,The Blacklist
10028031,1618716566,1618720166,60.0,442972,Silas7458,movie,The Marksman,,
10028030,1618644560,1618648160,60.0,954621,Mcgyver23,episode,Parallax,,SEAL Team
10028029,1618642156,1618645756,60.0,954621,Mcgyver23,episode,Outside the Wire,,SEAL Team
10028028,1618639575,1618643175,60.0,954621,Mcgyver23,episode,Hold What You Got,,SEAL Team
10028025,1618547846,1618551446,60.0,954621,Mcgyver23,episode,Say Again Your Last,,SEAL Team
10028024,1618534938,1618538538,60.0,442972,Silas7458,episode,Guardian Angels,,Blue Bloods
10028023,1618459839,1618463439,60.0,954621,Mcgyver23,episode,All That Matters,,SEAL Team
10028018,1618416114,1618419714,60.0,442972,Silas7458,episode,Signs of Violence,,Chicago P.D.
10028017,1618413264,1618416864,60.0,442972,Silas7458,episode,Welcome to the Pedo Motel,,Law & Order: Special Victims Unit
10028016,1618374109,1618377709,60.0,442972,Silas7458,episode,Limits of Loyalty,,SEAL Team
10028015,1618370809,1618374409,60.0,442972,Silas7458,episode,Man of Honor,,The Rookie
10028014,1618353036,1618356636,60.0,442972,Silas7458,episode,Amber,,The Rookie
10028013,1618340527,1618344127,60.0,442972,Silas7458,episode,Bad Blood,,The Rookie
10028012,1618335113,1618338713,60.0,442972,Silas7458,episode,True Crime,,The Rookie
10028011,1618290059,1618293659,60.0,442972,Silas7458,episode,Revelations,,The Rookie
10028010,1618286782,1618290382,60.0,442972,Silas7458,episode,Lockdown,,The Rookie
10028009,1618283638,1618287238,60.0,442972,Silas7458,episode,Sabotage,,The Rookie
10028008,1618271531,1618275131,60.0,442972,Silas7458,episode,La Fiera,,The Rookie
10028007,1618268461,1618272061,60.0,442972,Silas7458,episode,In Justice,,The Rookie
10028006,1618265847,1618269447,60.0,442972,Silas7458,episode,Consequences,,The Rookie
10028005,1618261452,1618265052,60.0,442972,Silas7458,episode,The Hunt (2),,The Rookie
10028004,1618261187,1618264787,60.0,442972,Silas7458,episode,The Hunt (2),,The Rookie
10028003,1618258386,1618261986,60.0,442972,Silas7458,episode,The Q Word (1),,The Rookie
10028002,1618254376,1618257976,60.0,442972,Silas7458,episode,Under the Gun,,The Rookie
10027999,1618203224,1618206824,60.0,650610,Bibi S,episode,The Swedish Job,,The Umbrella Academy
10027998,1618201506,1618205106,60.0,442972,Silas7458,episode,Control,,The Rookie
10027997,1618200317,1618203917,60.0,650610,Bibi S,episode,,,The Umbrella Academy
10027996,1618198422,1618202022,60.0,442972,Silas7458,episode,The Overnight,,The Rookie
10027995,1618196948,1618200548,60.0,650610,Bibi S,episode,Group B Finals - The Ulti 'Mutt' Wildcard!,,The Masked Singer
10027994,1618195149,1618198749,60.0,442972,Silas7458,episode,Hand-Off,,The Rookie
10027993,1618194353,1618197953,60.0,650610,Bibi S,episode,Group B Wildcard Round - Rule of Claw!,,The Masked Singer
10027992,1618171306,1618174906,60.0,442972,Silas7458,episode,Casualties,,The Rookie
10027991,1618168093,1618171693,60.0,954621,Mcgyver23,episode,Indescribable Compassion,,The Chosen
10027990,1618164935,1618168535,60.0,954621,Mcgyver23,episode,The Wedding Gift,,The Chosen
10027989,1618157908,1618161508,60.0,442972,Silas7458,episode,Follow-Up Day,,The Rookie
10027988,1618153247,1618156847,60.0,442972,Silas7458,episode,Follow-Up Day,,The Rookie
10027987,1618121773,1618125373,60.0,442972,Silas7458,episode,Follow-Up Day,,The Rookie
10027986,1618110170,1618113770,60.0,442972,Silas7458,movie,News of the World,,
10027985,1618075645,1618079245,60.0,442972,Silas7458,episode,Now and Then,,The Rookie
10027984,1618069228,1618072828,60.0,442972,Silas7458,episode,Day of Death,,The Rookie
10027983,1618029639,1618033239,60.0,954621,Mcgyver23,episode,The Rock on Which it is Built,,The Chosen
10027982,1618029137,1618032737,60.0,442972,Silas7458,episode,The Dark Side,,The Rookie
10027981,1618026440,1618030040,60.0,954621,Mcgyver23,episode,Jesus Loves the Little Children,,The Chosen
10027980,1618025905,1618029505,60.0,442972,Silas7458,episode,Breaking Point,,The Rookie
10027979,1618024539,1618028139,60.0,954621,Mcgyver23,episode,Shabbat,,The Chosen
10027978,1618024211,1618027811,60.0,650610,Bibi S,episode,The Geezer Bus and a New Model for Education,,Young Sheldon
10027977,1618023357,1618026957,60.0,442972,Silas7458,episode,Clean Cut,,The Rookie
10027976,1618022989,1618026589,60.0,650610,Bibi S,episode,Group A Wildcard Round - Enter The Wildcards!,,The Masked Singer
10027975,1618022093,1618025693,60.0,954621,Mcgyver23,episode,I Have Called You by Name,,The Chosen
10027974,1618019906,1618023506,60.0,442972,Silas7458,episode,Safety,,The Rookie
10027973,1618017295,1618020895,60.0,442972,Silas7458,episode,Fallout,,The Rookie
10027972,1618013439,1618017039,60.0,442972,Silas7458,episode,Tough Love,,The Rookie
10027971,1618005119,1618008719,60.0,442972,Silas7458,episode,Warriors and Guardians,,The Rookie
10027970,1618001069,1618004669,60.0,442972,Silas7458,episode,The Bet,,The Rookie
10027969,1617997513,1618001113,60.0,442972,Silas7458,episode,The Night General,,The Rookie
10027968,1617994874,1617998474,60.0,442972,Silas7458,episode,Impact,,The Rookie
10027967,1617989800,1617993400,60.0,442972,Silas7458,episode,Free Fall,,The Rookie
10027966,1617977739,1617981339,60.0,442972,Silas7458,episode,Standoff,,The Rookie
10027965,1617952249,1617955849,60.0,954621,Mcgyver23,movie,Dance with Me,,
10027964,1617951813,1617955413,60.0,954621,Mcgyver23,movie,Dance with Me,,
10027961,1617942472,1617946072,60.0,442972,Silas7458,episode,The Checklist,,The Rookie
10027960,1617939361,1617942961,60.0,650610,Bibi S,episode,A Box of Treasure and the Meemaw of Science,,Young Sheldon
10027959,1617939325,1617942925,60.0,442972,Silas7458,episode,Homefront,,The Rookie
10027958,1617937934,1617941534,60.0,650610,Bibi S,episode,Both Things Can Be True,,This Is Us
10027957,1617936078,1617939678,60.0,442972,Silas7458,episode,The Shake Up,,The Rookie
10027956,1617930532,1617934132,60.0,442972,Silas7458,episode,Greenlight,,The Rookie
10027955,1617924735,1617928335,60.0,442972,Silas7458,episode,Manhunt,,The Rookie
10027953,1617862874,1617866474,60.0,442972,Silas7458,episode,Plain Clothes Day,,The Rookie
10027951,1617860222,1617863822,60.0,442972,Silas7458,episode,Caught Stealing,,The Rookie
10027949,1617857670,1617861270,60.0,442972,Silas7458,episode,Heartbreak,,The Rookie
10027947,1617854848,1617858448,60.0,442972,Silas7458,episode,Redwood,,The Rookie
10027944,1617850616,1617854216,60.0,442972,Silas7458,episode,Flesh and Blood,,The Rookie
10027941,1617818323,1617821923,60.0,442972,Silas7458,episode,Standoff,,The Rookie
10027940,1617815811,1617819411,60.0,442972,Silas7458,episode,Time of Death,,The Rookie
10027939,1617810574,1617814174,60.0,442972,Silas7458,episode,The Ride Along,,The Rookie
10027938,1617810543,1617814143,60.0,442972,Silas7458,episode,The Ride Along,,The Rookie
10027935,1617772655,1617776255,60.0,442972,Silas7458,episode,The Hawke,,The Rookie
10027932,1617763209,1617766809,60.0,442972,Silas7458,episode,The Hawke,,The Rookie
10027931,1617760648,1617764248,60.0,442972,Silas7458,episode,The Roundup,,The Rookie
10027930,1617744009,1617747609,60.0,442972,Silas7458,episode,The Switch,,The Rookie
10027929,1617739373,1617742973,60.0,442972,Silas7458,episode,"The Good, the Bad and the Ugly",,The Rookie
10027926,1617684205,1617687805,60.0,442972,Silas7458,episode,Crash Course,,The Rookie
10027925,1617675718,1617679318,60.0,442972,Silas7458,episode,Pilot,,The Rookie
10027924,1617671227,1617674827,60.0,23582169,Skilsco,movie,Black Panther,,
10027923,1617664517,1617668117,60.0,442972,Silas7458,episode,The Common Good,,Blue Bloods
10027922,1617661194,1617664794,60.0,442972,Silas7458,episode,Royalty + Marriage + Vivaah Sanskar + Zinc + Henna,,MacGyver (2016)
10027921,1617661106,1617664706,60.0,23582169,Skilsco,movie,Ben 10 Versus the Universe: The Movie,,
10027920,1617659445,1617663045,60.0,23582169,Skilsco,movie,Moana,,
10027912,1617513410,1617517010,60.0,442972,Silas7458,movie,Chaos Walking,,
10027911,1617465616,1617469216,60.0,442972,Silas7458,episode,Rakitin,,The Blacklist
10027910,1617435195,1617438795,60.0,23582169,Skilsco,episode,Double Trouble,,Archer (2009)
10027909,1617433933,1617437533,60.0,23582169,Skilsco,episode,White Nights,,Archer (2009)
10027908,1617432649,1617436249,60.0,23582169,Skilsco,episode,Jeu Monegasque,,Archer (2009)
10027907,1617431374,1617434974,60.0,23582169,Skilsco,episode,El Secuestro,,Archer (2009)
10027905,1617427320,1617430920,60.0,954621,Mcgyver23,episode,The Worst of Conditions,,SEAL Team
10027903,1617410156,1617413756,60.0,442972,Silas7458,movie,Goodbye World,,
10027902,1617399291,1617402891,60.0,442972,Silas7458,movie,Chaos Walking,,
10027901,1617387478,1617391078,60.0,442972,Silas7458,episode,Return of the Prodigal Son (1),,Law & Order: Special Victims Unit
10027892,1617337758,1617341358,60.0,954621,Mcgyver23,episode,God of War (1),,SEAL Team
10027893,1617337758,1617341358,60.0,954621,Mcgyver23,episode,The New Normal,,SEAL Team
10027894,1617337758,1617341358,60.0,954621,Mcgyver23,episode,Shockwave,,SEAL Team
10027895,1617337758,1617341358,60.0,954621,Mcgyver23,episode,The Carrot or the Stick,,SEAL Team
10027896,1617337758,1617341358,60.0,954621,Mcgyver23,episode,Horror Has a Face,,SEAL Team
10027897,1617337758,1617341358,60.0,954621,Mcgyver23,episode,All In,,SEAL Team
10027898,1617337758,1617341358,60.0,954621,Mcgyver23,episode,Cover for Action,,SEAL Team
10027899,1617337758,1617341358,60.0,954621,Mcgyver23,episode,Reckoning,,SEAL Team
10027870,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Tip of the Spear,,SEAL Team
10027871,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Other Lives,,SEAL Team
10027872,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Boarding Party,,SEAL Team
10027873,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Ghosts of Christmas Future,,SEAL Team
10027874,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Collapse,,SEAL Team
10027875,1617337757,1617341357,60.0,954621,Mcgyver23,episode,The Spinning Wheel,,SEAL Team
10027876,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Borderlines,,SEAL Team
10027877,1617337757,1617341357,60.0,954621,Mcgyver23,episode,The Exchange,,SEAL Team
10027878,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Rolling Dark,,SEAL Team
10027879,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Pattern of Life,,SEAL Team
10027880,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Containment,,SEAL Team
10027881,1617337757,1617341357,60.0,954621,Mcgyver23,episode,The Upside Down,,SEAL Team
10027882,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Getaway Day,,SEAL Team
10027883,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Call Out,,SEAL Team
10027884,1617337757,1617341357,60.0,954621,Mcgyver23,episode,No Man's Land,,SEAL Team
10027885,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Never Get Out of the Boat,,SEAL Team
10027886,1617337757,1617341357,60.0,954621,Mcgyver23,episode,In Name Only,,SEAL Team
10027887,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Credible Threat,,SEAL Team
10027888,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Takedown,,SEAL Team
10027889,1617337757,1617341357,60.0,954621,Mcgyver23,episode,Enemy of My Enemy,,SEAL Team
10027890,1617337757,1617341357,60.0,954621,Mcgyver23,episode,The Graveyard of Empires,,SEAL Team
10027891,1617337757,1617341357,60.0,954621,Mcgyver23,episode,The Cost of Doing Business,,SEAL Team
10027869,1617337742,1617341342,60.0,954621,Mcgyver23,episode,In Name Only,,SEAL Team
10027868,1617336248,1617339848,60.0,1868531,Dbearden333,movie,Star Wars: Episode II - Attack of the Clones,,
10027867,1617322180,1617325780,60.0,442972,Silas7458,episode,The Radical Truth,,Chicago P.D.
10027864,1617256614,1617260214,60.0,23582169,Skilsco,episode,Archer Vice: The Rules of Extraction,,Archer (2009)
10027863,1617255359,1617258959,60.0,23582169,Skilsco,episode,Archer Vice: Smugglers' Blues,,Archer (2009)
10027862,1617254132,1617257732,60.0,23582169,Skilsco,episode,Archer Vice: Baby Shower,,Archer (2009)
10027861,1617252855,1617256455,60.0,23582169,Skilsco,episode,Archer Vice: Southbound and Down,,Archer (2009)
10027860,1617251572,1617255172,60.0,23582169,Skilsco,episode,Archer Vice: House Call,,Archer (2009)
10027859,1617250278,1617253878,60.0,23582169,Skilsco,episode,Archer Vice: A Debt of Honor,,Archer (2009)
10027858,1617246761,1617250361,60.0,442972,Silas7458,episode,Fear Me,,The Flash (2014)
10027857,1617217435,1617221035,60.0,442972,Silas7458,movie,Halo: Nightfall,,
10027856,1617203388,1617206988,60.0,1868531,Dbearden333,movie,Star Wars: Episode I - The Phantom Menace,,
10027855,1617188849,1617192449,60.0,23582169,Skilsco,movie,Incredibles 2,,
10027854,1617172419,1617176019,60.0,442972,Silas7458,movie,"Bridge Too Far, A",,
10027853,1617172369,1617175969,60.0,23582169,Skilsco,episode,Coyote Lovely,,Archer (2009)
10027852,1617171073,1617174673,60.0,23582169,Skilsco,episode,Live and Let Dine,,Archer (2009)
10027850,1617169846,1617173446,60.0,23582169,Skilsco,episode,Once Bitten,,Archer (2009)
10027848,1617168556,1617172156,60.0,23582169,Skilsco,episode,Viscous Coupling,,Archer (2009)
10027847,1617167271,1617170871,60.0,23582169,Skilsco,episode,Midnight Ron,,Archer (2009)
10027846,1617165995,1617169595,60.0,23582169,Skilsco,episode,Legs,,Archer (2009)
10027845,1617085535,1617089135,60.0,23582169,Skilsco,episode,Archer Vice: Smugglers' Blues,,Archer (2009)
10027844,1617084313,1617087913,60.0,23582169,Skilsco,episode,Archer Vice: Baby Shower,,Archer (2009)
10027843,1617083033,1617086633,60.0,23582169,Skilsco,episode,Archer Vice: Southbound and Down,,Archer (2009)
10027842,1617081751,1617085351,60.0,23582169,Skilsco,episode,Archer Vice: House Call,,Archer (2009)
10027841,1617080456,1617084056,60.0,23582169,Skilsco,episode,Archer Vice: A Debt of Honor,,Archer (2009)
10027840,1617079169,1617082769,60.0,23582169,Skilsco,episode,Archer Vice: A Kiss While Dying,,Archer (2009)
10027837,1617077886,1617081486,60.0,23582169,Skilsco,episode,Archer Vice: White Elephant,,Archer (2009)
10027835,1617001635,1617005235,60.0,442972,Silas7458,movie,2067,,
10027831,1616965425,1616969025,60.0,442972,Silas7458,movie,The Last of the Mohicans,,
10027830,1616944768,1616948368,60.0,442972,Silas7458,episode,Unforgettable,,Genius (2017)
10027829,1616942168,1616945768,60.0,442972,Silas7458,episode,Part I,,Halo 4: Forward Unto Dawn
10027828,1616912413,1616916013,60.0,23582169,Skilsco,episode,The Kanes,,Archer (2009)
10027827,1616911142,1616914742,60.0,23582169,Skilsco,episode,Nellis,,Archer (2009)
10027826,1616909932,1616913532,60.0,23582169,Skilsco,episode,Sitting,,Archer (2009)
10027825,1616908732,1616912332,60.0,23582169,Skilsco,episode,Vision Quest,,Archer (2009)
10027824,1616907709,1616911309,60.0,442972,Silas7458,episode,Captain Kidd,,The Blacklist
10027823,1616907470,1616911070,60.0,23582169,Skilsco,episode,Edie's Wedding,,Archer (2009)
10027822,1616906288,1616909888,60.0,442972,Silas7458,episode,For Whom the Bell Tolls,,Blue Bloods
10027821,1616906160,1616909760,60.0,23582169,Skilsco,episode,The Archer Sanction,,Archer (2009)
10027820,1616893386,1616896986,60.0,650610,Bibi S,episode,Group A Wildcard Round - Enter The Wildcards,,The Masked Singer
10027819,1616891520,1616895120,60.0,650610,Bibi S,episode,Perfect Store,,Superstore
10027818,1616890688,1616894288,60.0,1868531,Dbearden333,movie,Tom & Jerry,,
10027817,1616887398,1616890998,60.0,1868531,Dbearden333,movie,Tom & Jerry,,
10027816,1616867906,1616871506,60.0,442972,Silas7458,episode,Respect,,Genius (2017)
10027815,1616861472,1616865072,60.0,442972,Silas7458,episode,Captain Kidd,,The Blacklist
10027814,1616859361,1616862961,60.0,954621,Mcgyver23,episode,The Cost of Doing Business,,SEAL Team
10027813,1616835689,1616839289,60.0,954621,Mcgyver23,episode,The Cost of Doing Business,,SEAL Team
10027812,1616826237,1616829837,60.0,23582169,Skilsco,episode,Placebo Effect,,Archer (2009)
10027811,1616825234,1616828834,60.0,442972,Silas7458,episode,C8H7ClO + Nano-Trackers + Resistance + Maldives + Mind Games,,MacGyver (2016)
10027810,1616824931,1616828531,60.0,23582169,Skilsco,episode,Stage Two,,Archer (2009)
10027809,1616823694,1616827294,60.0,23582169,Skilsco,episode,Movie Star,,Archer (2009)
10027807,1616822432,1616826032,60.0,23582169,Skilsco,episode,Tragical History,,Archer (2009)
10027806,1616821884,1616825484,60.0,650610,Bibi S,episode,One Small Step...,,This Is Us
10027805,1616821206,1616824806,60.0,23582169,Skilsco,episode,The Double Deuce,,Archer (2009)
10027804,1616819946,1616823546,60.0,23582169,Skilsco,episode,Pipeline Fever,,Archer (2009)
10027803,1616818453,1616822053,60.0,650610,Bibi S,episode,"A Pager, a Club and a Cranky Bag of Wrinkles",,Young Sheldon
10027802,1616817337,1616820937,60.0,650610,Bibi S,episode,Lowell Anderson,,Superstore
10027800,1616813466,1616817066,60.0,1868531,Dbearden333,movie,The Wolf of Wall Street,,
10027796,1616736649,1616740249,60.0,23582169,Skilsco,episode,The Rock,,Archer (2009)
10027795,1616735368,1616738968,60.0,23582169,Skilsco,episode,Skytanic,,Archer (2009)
10027794,1616734077,1616737677,60.0,23582169,Skilsco,episode,Skorpio,,Archer (2009)
10027793,1616732794,1616736394,60.0,23582169,Skilsco,episode,Honeypot,,Archer (2009)
10027792,1616731503,1616735103,60.0,23582169,Skilsco,episode,Killing Utne,,Archer (2009)
10027791,1616730217,1616733817,60.0,23582169,Skilsco,episode,Diversity Hire,,Archer (2009)
10027790,1616705179,1616708779,60.0,442972,Silas7458,episode,A Question of Honor,,SEAL Team
10027789,1616701053,1616704653,60.0,442972,Silas7458,episode,Central City Strong,,The Flash (2014)
10027787,1616654395,1616657995,60.0,23582169,Skilsco,episode,Liquid Lunch,,Archer (2009)
10027786,1616653162,1616656762,60.0,23582169,Skilsco,episode,Double Indecency,,Archer (2009)
10027785,1616651984,1616655584,60.0,23582169,Skilsco,episode,Bel Panto (2),,Archer (2009)
10027784,1616650701,1616654301,60.0,23582169,Skilsco,episode,Bel Panto (1),,Archer (2009)
10027783,1616649632,1616653232,60.0,954621,Mcgyver23,episode,The Cost of Doing Business,,SEAL Team
10027782,1616649385,1616652985,60.0,23582169,Skilsco,episode,Motherless Child,,Archer (2009)
